can_id,can_nam,spe_id,spe_nam,ele_typ,can_off_sta,can_off_dis,can_off,can_par_aff,exp_amo,exp_dat,agg_amo,sup_opp,pur,pay,file_num,amn_ind,tra_id,ima_num,rec_dat,prev_file_num
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,IA,00,P, ,"$4,587.83",10/09/2015,"$3,565,556.81",Support,Media Production,Revolution Agency,1027451,A1,001,201510109002834597,10/10/2015,1027447
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,NH,00,P, ,"$4,587.83",10/09/2015,"$7,069,638.30",Support,Media Production,Revolution Agency,1027451,A1,002,201510109002834597,10/10/2015,1027447
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,SC,00,P, ,"$4,587.84",10/09/2015,"$2,413,436.70",Support,Media Production,Revolution Agency,1027451,A1,003,201510109002834598,10/10/2015,1027447
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,IA,00,P, ,"$5,650.66",10/09/2015,"$3,571,207.47",Support,Media Production,Revolution Agency,1027452,A1,001,201510109002834599,10/10/2015,1027448
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,NH,00,P, ,"$5,650.67",10/09/2015,"$7,075,288.97",Support,Media Production,Revolution Agency,1027452,A1,002,201510109002834599,10/10/2015,1027448
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,SC,00,P, ,"$5,650.67",10/09/2015,"$2,419,087.37",Support,Media Production,Revolution Agency,1027452,A1,003,201510109002834600,10/10/2015,1027448
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,FL,00,P, ,"$23,565.89",11/23/2015,"$69,774.59",Support,Direct mail production,Redwave Communications LLC,1034411,N,004,201511279004120302,11/27/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,FL,00,P, ,"$36,070.60",11/23/2015,"$46,208.70",Support,Direct mail postage,Redwave Communications LLC,1034411,N,003,201511279004120302,11/27/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,SC,00,P, ,"$38,955.42",11/23/2015,"$5,006,085.83",Support,Direct mail production,Redwave Communications LLC,1034411,N,002,201511279004120301,11/27/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,SC,00,P, ,"$48,064.11",11/23/2015,"$4,967,130.41",Support,Direct mail postage,Redwave Communications LLC,1034411,N,001,201511279004120301,11/27/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,OH,00,P, ,"$17,193.40",11/24/2015,"$50,544.43",Support,Direct Mail Production,Redwave Communications LLC,1034412,N,002,201511279004120303,11/27/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,OH,00,P, ,"$19,922.93",11/24/2015,"$33,361.03",Support,Direct Mail Postage,Redwave Communications LLC,1034412,N,001,201511279004120303,11/27/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,IA,00,P, ,"$5,587.34",10/09/2015,"$3,576,794.81",Support,Media Production,Revolution Agency,1027454,N,001,201510109002834628,10/10/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,NH,00,P, ,"$5,587.33",10/09/2015,"$7,080,876.30",Support,Media Production,Revolution Agency,1027454,N,002,201510109002834628,10/10/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,SC,00,P, ,"$5,587.33",10/09/2015,"$2,424,674.70",Support,Media Production,Revolution Agency,1027454,N,003,201510109002834629,10/10/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,IA,00,P, ,"$3,948.33",10/09/2015,"$3,580,743.14",Support,Media Production,Revolution Agency,1027455,N,001,201510109002834630,10/10/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,NH,00,P, ,"$3,948.34",10/09/2015,"$7,084,824.64",Support,Media Production,Revolution Agency,1027455,N,002,201510109002834630,10/10/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,SC,00,P, ,"$3,948.33",10/09/2015,"$2,428,623.03",Support,Media Production,Revolution Agency,1027455,N,003,201510109002834631,10/10/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,SC,00,P, ,"$225,000.00",10/02/2015,"$2,653,623.03",Support,Media Placement,Oath Strategies LLC,1029499,N,001,201510159003054190,10/15/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,IA,00,P, ,"$250,000.00",10/09/2015,"$3,830,743.14",Support,Media placement,Oath Strategies LLC,1029506,N,001,201510159003054594,10/15/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,NH,00,P, ,"$1,157,345.00",10/09/2015,"$8,242,169.64",Support,Media placement,Oath Strategies LLC,1029506,N,002,201510159003054594,10/15/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,SC,00,P, ,"$3,917.00",10/16/2015,"$2,657,540.03",Support,Media Production,Revolution Agency,1029915,N,001,201510189003103176,10/18/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,NH,00,P, ,"$1,555.50",10/20/2015,"$8,243,725.14",Support,Media Production,Revolution Agency,1031013,N,001,201510229003218682,10/22/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,NH,00,P, ,"$250,689.00",10/22/2015,"$8,494,414.14",Support,Media Placement,Oath Strategies LLC,1031013,N,002,201510229003218682,10/22/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P, ,00,P, ,"$20,516.10",10/22/2015,"$20,516.10",Support,Production for National Cable Media Buy on Fox News Channel,McCarthy Hennings Whalen Inc.,1031081,N,001,201510239003239900,10/23/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P, ,00,P, ,"$1,333,434.00",10/20/2015,"$1,353,950.10",Support,National Cable Media Buy on Fox News Channel,Oath Strategies LLC,1031081,N,002,201510239003239900,10/23/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,SC,00,P, ,"$41,671.30",10/07/2015,"$2,699,211.33",Support,Direct mail,Redwave Communications,1031092,N,001,201510249003240260,10/24/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,IA,00,P, ,"$12,291.50",10/23/2015,"$3,843,034.64",Support,Media Production,Revolution Agency,1031103,N,003,201510259003240342,10/25/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,NH,00,P, ,"$12,291.50",10/23/2015,"$8,506,705.64",Support,Media Production,Revolution Agency,1031103,N,001,201510259003240341,10/25/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,NH,00,P, ,"$19,274.44",10/23/2015,"$8,525,980.08",Support,Media Production,Revolution Agency,1031103,N,002,201510259003240341,10/25/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,IA,00,P, ,"$850.00",10/23/2015,"$3,843,884.64",Support,Production,Revolution Agency,1031104,N,002,201510259003240343,10/25/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,NH,00,P, ,"$850.00",10/23/2015,"$8,526,830.08",Support,Production,Revolution Agency,1031104,N,001,201510259003240343,10/25/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,IA,00,P, ,"$1,078,806.36",11/23/2015,"$7,093,510.13",Support,Media placement,Oath Strategies LLC,1034650,N,002,201512029004144404,12/02/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,NH,00,P, ,"$4,423,057.01",11/23/2015,"$17,575,197.02",Support,Media placement,Oath Strategies LLC,1034650,N,001,201512029004144404,12/02/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,NV,00,P, ,"$118,961.13",11/23/2015,"$285,662.40",Support,Media placement,Oath Strategies LLC,1034650,N,005,201512029004144406,12/02/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,OH,00,P, ,"$345,795.45",11/23/2015,"$399,533.23",Support,Media placement,Oath Strategies LLC,1034650,N,004,201512029004144405,12/02/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,SC,00,P, ,"$1,132,195.85",11/23/2015,"$6,141,465.04",Support,Media placement,Oath Strategies LLC,1034650,N,003,201512029004144405,12/02/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P, ,00,P, ,"$227,685.83",11/23/2015,"$8,276,241.10",Support,Media placement for national cable media buy on Fox channels,Oath Strategies LLC,1034650,N,006,201512029004144406,12/02/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,IA,00,P, ,"$35,180.73",09/14/2015,"$7,128,690.86",Support,Media Placement,Revolution Agency,1034725,N,001,201512039004146139,12/03/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,NH,00,P, ,"$67,230.77",09/14/2015,"$17,642,427.79",Support,Media Placement,Revolution Agency,1034725,N,002,201512039004146139,12/03/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,SC,00,P, ,"$50,256.00",09/14/2015,"$6,191,721.04",Support,Media Placement,Revolution Agency,1034725,N,003,201512039004146140,12/03/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,IA,00,P, ,"$314,870.31",10/29/2015,"$7,443,561.17",Support,Media Placement,Revolution Agency,1034726,N,001,201512039004146141,12/03/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,NH,00,P, ,"$289,446.93",10/29/2015,"$17,931,874.72",Support,Media Placement,Revolution Agency,1034726,N,002,201512039004146141,12/03/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,SC,00,P, ,"$234,456.41",10/29/2015,"$6,426,177.45",Support,Media Placement,Revolution Agency,1034726,N,003,201512039004146142,12/03/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,AK,00,P, ,"$10,000.00",11/25/2015,"$14,174.52",Support,Media Placement,Revolution Agency,1034727,N,006,201512039004146145,12/03/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,AL,00,P, ,"$10,000.00",11/25/2015,"$17,674.53",Support,Media Placement,Revolution Agency,1034727,N,005,201512039004146145,12/03/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,AR,00,P, ,"$10,000.00",11/25/2015,"$14,174.52",Support,Media Placement,Revolution Agency,1034727,N,007,201512039004146146,12/03/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,CO,00,P, ,"$10,000.00",11/25/2015,"$14,174.52",Support,Media Placement,Revolution Agency,1034727,N,008,201512039004146146,12/03/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,FL,00,P, ,"$10,000.00",11/25/2015,"$79,774.59",Support,Media Placement,Revolution Agency,1034727,N,0018,201512039004146151,12/03/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,GA,00,P, ,"$10,000.00",11/25/2015,"$14,174.52",Support,Media Placement,Revolution Agency,1034727,N,009,201512039004146147,12/03/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,IA,00,P, ,"$100,000.00",11/25/2015,"$7,543,561.17",Support,Media Placement,Revolution Agency,1034727,N,001,201512039004146143,12/03/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,MA,00,P, ,"$10,000.00",11/25/2015,"$14,174.52",Support,Media Placement,Revolution Agency,1034727,N,0010,201512039004146147,12/03/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,MI,00,P, ,"$10,000.00",11/25/2015,"$14,174.51",Support,Media Placement,Revolution Agency,1034727,N,0017,201512039004146151,12/03/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,MN,00,P, ,"$10,000.00",11/25/2015,"$10,000.00",Support,Media Placement,Revolution Agency,1034727,N,0012,201512039004146148,12/03/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,NH,00,P, ,"$100,000.00",11/25/2015,"$18,031,874.72",Support,Media Placement,Revolution Agency,1034727,N,002,201512039004146143,12/03/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,NV,00,P, ,"$60,000.00",11/25/2015,"$345,662.40",Support,Media Placement,Revolution Agency,1034727,N,004,201512039004146144,12/03/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,OK,00,P, ,"$10,000.00",11/25/2015,"$14,174.52",Support,Media Placement,Revolution Agency,1034727,N,0011,201512039004146148,12/03/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,SC,00,P, ,"$100,000.00",11/25/2015,"$6,526,177.45",Support,Media Placement,Revolution Agency,1034727,N,003,201512039004146144,12/03/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,TN,00,P, ,"$10,000.00",11/25/2015,"$14,174.52",Support,Media Placement,Revolution Agency,1034727,N,0013,201512039004146149,12/03/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,NH,00,P, ,"$1,052.50",11/09/2015,"$13,012,717.05",Support,Media production,Revolution Agency,1032316,N,002,201511119003305388,11/11/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,NV,00,P, ,"$601.43",11/09/2015,"$145,847.79",Support,Media production,Revolution Agency,1032316,N,004,201511119003305389,11/11/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,OH,00,P, ,"$60.14",11/09/2015,"$13,415.18",Support,Media production,Revolution Agency,1032316,N,005,201511119003305390,11/11/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,SC,00,P, ,"$1,052.50",11/09/2015,"$4,809,324.85",Support,Media production,Revolution Agency,1032316,N,003,201511119003305389,11/11/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,WI,00,P, ,"$60.14",11/09/2015,"$10,115.18",Support,Media production,Revolution Agency,1032316,N,007,201511119003305391,11/11/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,IA,00,P, ,"$5,923.35",11/12/2015,"$5,933,529.74",Support,Media Production,McCarthy Hennings Whalen Inc.,1032472,N,002,201511129003334959,11/12/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,NH,00,P, ,"$5,923.35",11/12/2015,"$13,018,640.40",Support,Media Production,McCarthy Hennings Whalen Inc.,1032472,N,001,201511129003334959,11/12/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P, ,00,P, ,"$5,923.34",11/12/2015,"$8,045,371.91",Support,Production for National Cable Media Buy on Fox News Channel,McCarthy Hennings Whalen Inc.,1032472,N,003,201511129003334960,11/12/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,SC,00,P, ,"$5,923.34",11/12/2015,"$4,815,248.19",Support,Media production,McCarthy Hennings Whalen Inc.,1032838,N,001,201511159003340367,11/15/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,SC,00,P, ,"$8,056.07",11/13/2015,"$4,823,304.26",Support,Media production,McCarthy Hennings Whalen Inc.,1032838,N,002,201511159003340367,11/15/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,NH,00,P, ,"$3,816.29",11/16/2015,"$13,022,456.69",Support,yard signs and posters,Redwave Communications LLC,1032973,N,001,201511169003351252,11/16/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,IA,00,P, ,"$19,976.02",11/13/2015,"$5,974,096.10",Support,direct mail production,The Stoneridge Group LLC,1033327,N,006,201511189003373412,11/18/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,IA,00,P, ,"$20,590.34",11/13/2015,"$5,954,120.08",Support,direct mail postage,The Stoneridge Group LLC,1033327,N,005,201511189003373412,11/18/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,NH,00,P, ,"$30,733.60",11/13/2015,"$13,087,804.94",Support,direct mail production,The Stoneridge Group LLC,1033327,N,004,201511189003373411,11/18/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,NH,00,P, ,"$34,614.65",11/13/2015,"$13,057,071.34",Support,direct mail postage,The Stoneridge Group LLC,1033327,N,003,201511189003373411,11/18/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,SC,00,P, ,"$45,223.79",11/13/2015,"$4,918,665.14",Support,direct mail production,The Stoneridge Group LLC,1033327,N,002,201511189003373410,11/18/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,SC,00,P, ,"$50,137.09",11/13/2015,"$4,873,441.35",Support,direct mail postage,The Stoneridge Group LLC,1033327,N,001,201511189003373410,11/18/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,IA,00,P, ,"$19,237.48",10/27/2015,"$3,863,122.12",Support,postage,Redwave Communications LLC,1031535,N,001,201510309003260000,10/30/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,IA,00,P, ,"$20,204.60",10/27/2015,"$3,883,326.72",Support,printing,Redwave Communications LLC,1031535,N,002,201510309003260000,10/30/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,NH,00,P, ,"$30,733.60",10/27/2015,"$8,557,563.68",Support,printing,Redwave Communications LLC,1031535,N,003,201510309003260001,10/30/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,NH,00,P, ,"$34,319.65",10/27/2015,"$8,591,883.33",Support,postage,Spectrum Marketing Companies,1031538,N,001,201510309003260005,10/30/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,FL,00,P, ,"$10,000.00",10/29/2015,"$10,000.00",Support,Digital media placement,Revolution Agency,1031723,N,006,201511039003281376,11/03/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,IA,00,P, ,"$150,000.00",10/29/2015,"$4,033,326.72",Support,Digital media placement,Revolution Agency,1031723,N,001,201511039003281374,11/03/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,NH,00,P, ,"$175,000.00",10/29/2015,"$8,766,883.33",Support,Digital media placement,Revolution Agency,1031723,N,002,201511039003281374,11/03/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,NV,00,P, ,"$100,000.00",10/29/2015,"$100,000.00",Support,Digital media placement,Revolution Agency,1031723,N,004,201511039003281375,11/03/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,OH,00,P, ,"$10,000.00",10/29/2015,"$13,300.00",Support,Digital media placement,Revolution Agency,1031723,N,005,201511039003281376,11/03/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,SC,00,P, ,"$175,000.00",10/29/2015,"$2,874,211.33",Support,Digital media placement,Revolution Agency,1031723,N,003,201511039003281375,11/03/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,WI,00,P, ,"$10,000.00",10/29/2015,"$10,000.00",Support,Digital media placement,Revolution Agency,1031723,N,007,201511039003281377,11/03/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,SC,00,P, ,"$42,135.20",10/29/2015,"$2,959,715.09",Support,Direct mail production,Redwave Communications LLC,1031795,N,002,201511049003283699,11/04/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,SC,00,P, ,"$43,368.56",10/29/2015,"$2,917,579.89",Support,Direct mail postage,Redwave Communications LLC,1031795,N,001,201511049003283699,11/04/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,NV,00,P, ,"$44,696.00",11/04/2015,"$144,696.00",Support,Media Placement,Oath Strategies LLC,1031796,N,001,201511049003283700,11/04/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,SC,00,P, ,"$99,590.00",11/04/2015,"$3,059,305.09",Support,Media Placement,Oath Strategies LLC,1031796,N,002,201511049003283700,11/04/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,IA,00,P, ,"$15,205.00",09/24/2015,"$959,638.68",Support,Media Production,Revolution Agency,1026152,N,002,201509259002783713,09/25/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,NH,00,P, ,"$15,205.00",09/24/2015,"$2,551,235.47",Support,Media Production,Revolution Agency,1026152,N,001,201509259002783713,09/25/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,SC,00,P, ,"$15,205.00",09/24/2015,"$516,731.91",Support,Media Production,Revolution Agency,1026152,N,003,201509259002783714,09/25/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,IA,00,P, ,"$597,996.00",09/10/2015,"$1,557,634.68",Support,Media Placement,Oath Strategies LLC,1026473,N,002,201510019002790456,10/01/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,NH,00,P, ,"$1,192,536.00",09/10/2015,"$3,743,771.47",Support,Media Placement,Oath Strategies LLC,1026473,N,001,201510019002790456,10/01/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,SC,00,P, ,"$319,151.75",09/10/2015,"$835,883.66",Support,Media Placement,Oath Strategies LLC,1026473,N,003,201510019002790457,10/01/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,IA,00,P, ,"$183,400.00",09/24/2015,"$1,741,034.68",Support,Media Placement,Oath Strategies LLC,1026474,N,002,201510019002790458,10/01/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,NH,00,P, ,"$225,425.00",09/24/2015,"$3,969,196.47",Support,Media Placement,Oath Strategies LLC,1026474,N,001,201510019002790458,10/01/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,IA,00,P, ,"$780.00",10/01/2015,"$1,741,814.68",Support,Media Production,Revolution Agency,1026475,N,001,201510019002790459,10/01/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,NH,00,P, ,"$780.00",10/01/2015,"$3,969,976.47",Support,Media Production,Revolution Agency,1026475,N,002,201510019002790459,10/01/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,IA,00,P, ,"$100,000.00",09/30/2015,"$1,841,814.68",Support,Digital Media Placement,Revolution Agency,1026660,N,001,201510039002810590,10/03/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,NH,00,P, ,"$125,000.00",09/30/2015,"$4,094,976.47",Support,Digital Media Placement,Revolution Agency,1026660,N,002,201510039002810590,10/03/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,SC,00,P, ,"$125,000.00",09/30/2015,"$960,883.66",Support,Digital Media Placement,Revolution Agency,1026660,N,003,201510039002810591,10/03/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,SC,00,P, ,"$7,496.00",10/02/2015,"$968,379.66",Support,Media Production,Revolution Agency,1026661,N,001,201510039002810592,10/03/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,NV,00,P, ,"$6,866.96",11/23/2015,"$163,517.92",Support,Direct mail production,The Stoneridge Group LLC,1034396,N,002,201511259004120131,11/25/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,NV,00,P, ,"$9,135.76",11/23/2015,"$156,650.96",Support,Direct mail postage,The Stoneridge Group LLC,1034396,N,001,201511259004120131,11/25/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,IA,00,P, ,"$17,343.00",11/23/2015,"$6,011,520.41",Support,Direct mail production,Redwave Communications LLC,1034397,N,004,201511259004120133,11/25/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,IA,00,P, ,"$19,737.48",11/23/2015,"$5,994,177.41",Support,Direct mail postage,Redwave Communications LLC,1034397,N,003,201511259004120133,11/25/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,NH,00,P, ,"$26,430.90",11/23/2015,"$13,148,956.65",Support,Direct mail production,Redwave Communications LLC,1034397,N,002,201511259004120132,11/25/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,NH,00,P, ,"$34,319.65",11/20/2015,"$13,122,525.75",Support,Direct mail postage,Spectrum Marketing Companies,1034397,N,001,201511259004120132,11/25/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,IA,00,P, ,"$3,183.36",11/27/2015,"$6,014,703.77",Support,Media Production,McCarthy Hennings Whalen Inc,1034403,N,002,201511269004120147,11/26/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,NH,00,P, ,"$3,183.36",11/27/2015,"$13,152,140.01",Support,Media Production,McCarthy Hennings Whalen Inc,1034403,N,003,201511269004120148,11/26/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,NV,00,P, ,"$3,183.35",11/27/2015,"$166,701.27",Support,Media Production,McCarthy Hennings Whalen Inc,1034403,N,006,201511269004120149,11/26/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,IA,00,P, ,"$1,695,705.00",10/02/2015,"$3,537,519.68",Support,Media Placement,Oath Strategies LLC,1027093,N,001,201510079002819865,10/07/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,OH,00,P, ,"$3,183.35",11/27/2015,"$53,737.78",Support,Media Production,McCarthy Hennings Whalen Inc,1034403,N,005,201511269004120149,11/26/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,SC,00,P, ,"$3,183.36",11/27/2015,"$5,009,269.19",Support,Media Production,McCarthy Hennings Whalen Inc,1034403,N,004,201511269004120148,11/26/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P, ,00,P, ,"$3,183.36",11/27/2015,"$8,048,555.27",Support,Production for National cable media buy on Fox News Channel,McCarthy Hennings Whalen Inc,1034403,N,001,201511269004120147,11/26/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,NH,00,P, ,"$2,970,074.00",10/02/2015,"$7,065,050.47",Support,Media Placement,Oath Strategies LLC,1027262,N,001,201510089002824786,10/08/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,SC,00,P, ,"$1,440,469.20",10/02/2015,"$2,408,848.86",Support,Media Placement,Oath Strategies LLC,1027262,N,002,201510089002824786,10/08/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,IA,00,P, ,"$23,449.30",10/07/2015,"$3,560,968.98",Support,Direct Mail,Redwave Communications LLC,1027263,N,001,201510089002824787,10/08/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,IA,00,P, ,"$4,587.83",10/09/2015,"$3,565,556.81",Support,Media Production,Revolution Agency,1027447,A1,001,201510109002834582,10/10/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,NH,00,P, ,"$4,587.83",10/09/2015,"$7,069,638.30",Support,Media Production,Revolution Agency,1027447,A1,002,201510109002834582,10/10/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,VT,00,P, ,"$40.30",11/30/2015,"$14,214.81",Support,Media Production,Revolution Agency,1034728,N,0016,201512039004146159,12/03/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,AK,00,P, ,"$96.00",12/02/2015,"$14,310.82",Support,Media production,McCarthy Hennings Whalen Inc.,1034729,N,008,201512039004146164,12/03/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,AL,00,P, ,"$96.00",12/02/2015,"$17,810.83",Support,Media production,McCarthy Hennings Whalen Inc.,1034729,N,006,201512039004146163,12/03/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,AR,00,P, ,"$96.00",12/02/2015,"$14,310.82",Support,Media production,McCarthy Hennings Whalen Inc.,1034729,N,007,201512039004146164,12/03/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,CO,00,P, ,"$96.00",12/02/2015,"$14,310.82",Support,Media production,McCarthy Hennings Whalen Inc.,1034729,N,009,201512039004146165,12/03/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,FL,00,P, ,"$96.00",12/02/2015,"$79,910.89",Support,Media production,McCarthy Hennings Whalen Inc.,1034729,N,005,201512039004146163,12/03/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,GA,00,P, ,"$96.00",12/02/2015,"$14,310.82",Support,Media production,McCarthy Hennings Whalen Inc.,1034729,N,010,201512039004146165,12/03/2015, 
