"","can_id","can_nam","spe_id","spe_nam","ele_typ","can_off_sta","can_off_dis","can_off","can_par_aff","exp_amo","exp_dat","agg_amo","sup_opp","pur","pay","file_num","amn_ind","tra_id","ima_num","rec_dat","prev_file_num"
"214","P60008521","CHRISTIE","C00573055","America Leads","P","IA",0,"P","Rep","$66,950.00","11/12/2015",80165.68,"Support","Radio Advertising","Pinpoint Media LLC",1032821,"N","SE.5479",201511149003339968,"2015-11-14",NA
"215","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$48.42","11/02/2015",5331936.72,"Support","Digital Advertising - Twitter","The Prosper Group Corporation",1032821,"N","SE.5493",201511149003339968,"2015-11-14",NA
"216","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$87.16","11/02/2015",5331888.3,"Support","Digital Advertising - Twitter","The Prosper Group Corporation",1032821,"N","SE.5492",201511149003339968,"2015-11-14",NA
"217","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$104.91","11/10/2015",5471076.96,"Support","Digital Advertising - Facebook","The Prosper Group Corporation",1032821,"N","SE.5488",201511149003339968,"2015-11-14",NA
"218","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$157.66","11/10/2015",5471234.62,"Support","Digital Advertising - Facebook","The Prosper Group Corporation",1032821,"N","SE.5489",201511149003339968,"2015-11-14",NA
"219","P60008521","CHRISTIE","C00573055","America Leads","P"," ",0,"P","Rep","$627.76","11/02/2015",2186460.34,"Support","Digital Advertising - Google","The Prosper Group Corporation",1032821,"N","SE.5490",201511149003339968,"2015-11-14",NA
"220","P60008521","CHRISTIE","C00573055","America Leads","P"," ",0,"P","Rep","$642.56","11/02/2015",2187102.9,"Support","Digital Advertising - Google","The Prosper Group Corporation",1032821,"N","SE.5491",201511149003339968,"2015-11-14",NA
"221","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$7.13","11/02/2015",5332090.82,"Support","Digital Advertising - Facebook","The Prosper Group Corporation",1033162,"N","SE.5503",201511179003363840,"2015-11-17",NA
"222","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$146.97","11/02/2015",5332083.69,"Support","Digital Advertising - Facebook","The Prosper Group Corporation",1033162,"N","SE.5502",201511179003363840,"2015-11-17",NA
"223","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$456,030.00","11/12/2015",5931443.72,"Support","Media Buy - Television","Pinpoint Media LLC",1033162,"N","SE.5495",201511179003363840,"2015-11-17",NA
"224","P60008521","CHRISTIE","C00573055","America Leads","P"," ",0,"P","Rep","$48.52","11/02/2015",2187151.42,"Support","Digital Advertising - Google","The Prosper Group Corporation",1033162,"N","SE.5504",201511179003363840,"2015-11-17",NA
"225","P60008521","CHRISTIE","C00573055","America Leads","P"," ",0,"P","Rep","$51.81","11/02/2015",2187259.4,"Support","Digital Advertising - Google","The Prosper Group Corporation",1033162,"N","SE.5506",201511179003363840,"2015-11-17",NA
"226","P60008521","CHRISTIE","C00573055","America Leads","P"," ",0,"P","Rep","$56.17","11/02/2015",2187207.59,"Support","Digital Advertising - Google","The Prosper Group Corporation",1033162,"N","SE.5505",201511179003363840,"2015-11-17",NA
"227","P60008521","CHRISTIE","C00573055","America Leads","P","IA",0,"P","Rep","$12,500.17","10/29/2015",25415.68,"Support","Digital Advertising/Production","The Prosper Group Corporation (via Pinpoint Media LLC)",1031558,"N","SE.5336",201511019003260320,"2015-11-01",NA
"228","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$117.65","09/30/2015",3217341.25,"Support","Digital Advertising - Twitter","The Prosper Group Corporation (via Pinpoint Media LLC)",1031558,"N","SE.5331",201511019003260320,"2015-11-01",NA
"229","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$117.65","09/30/2015",3217458.9,"Support","Digital Advertising - Twitter","The Prosper Group Corporation (via Pinpoint Media LLC)",1031558,"N","SE.5338",201511019003260320,"2015-11-01",NA
"230","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$117.65","09/30/2015",3217576.55,"Support","Digital Advertising - Twitter","The Prosper Group Corporation (via Pinpoint Media LLC)",1031558,"N","SE.5332",201511019003260320,"2015-11-01",NA
"231","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$117.65","09/30/2015",3217694.2,"Support","Digital Advertising - Twitter","The Prosper Group Corporation (via Pinpoint Media LLC)",1031558,"N","SE.5333",201511019003260320,"2015-11-01",NA
"232","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$117.65","09/30/2015",3217811.85,"Support","Digital Advertising - Twitter","The Prosper Group Corporation (via Pinpoint Media LLC)",1031558,"N","SE.5334",201511019003260320,"2015-11-01",NA
"233","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$205.97","09/30/2015",3217223.6,"Support","Digital Advertising - Facebook","The Prosper Group Corporation (via Pinpoint Media LLC)",1031558,"N","SE.5321",201511019003260320,"2015-11-01",NA
"234","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$381.10","09/30/2015",3217017.63,"Support","Digital Advertising - Facebook","The Prosper Group Corporation (via Pinpoint Media LLC)",1031558,"N","SE.5320",201511019003260320,"2015-11-01",NA
"235","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$434.59","09/30/2015",3212398.46,"Support","Digital Advertising - Facebook","The Prosper Group Corporation (via Pinpoint Media LLC)",1031558,"N","SE.5314",201511019003260288,"2015-11-01",NA
"236","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$585.71","09/30/2015",3216636.53,"Support","Digital Advertising - Facebook","The Prosper Group Corporation (via Pinpoint Media LLC)",1031558,"N","SE.5319",201511019003260320,"2015-11-01",NA
"237","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$805.08","09/30/2015",3216050.82,"Support","Digital Advertising - Facebook","The Prosper Group Corporation (via Pinpoint Media LLC)",1031558,"N","SE.5318",201511019003260320,"2015-11-01",NA
"238","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$924.02","09/30/2015",3215245.74,"Support","Digital Advertising - Facebook","The Prosper Group Corporation (via Pinpoint Media LLC)",1031558,"N","SE.5317",201511019003260288,"2015-11-01",NA
"239","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$955.74","09/30/2015",3214321.72,"Support","Digital Advertising - Facebook","The Prosper Group Corporation (via Pinpoint Media LLC)",1031558,"N","SE.5316",201511019003260288,"2015-11-01",NA
"240","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$962.06","09/30/2015",3211963.87,"Support","Digital Advertising - Facebook","The Prosper Group Corporation (via Pinpoint Media LLC)",1031558,"N","SE.5313",201511019003260288,"2015-11-01",NA
"241","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$967.52","09/30/2015",3213365.98,"Support","Digital Advertising - Facebook","The Prosper Group Corporation (via Pinpoint Media LLC)",1031558,"N","SE.5315",201511019003260288,"2015-11-01",NA
"242","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$12,500.18","10/29/2015",4333844.53,"Support","Digital Advertising/Production","The Prosper Group Corporation (via Pinpoint Media LLC)",1031558,"N","SE.5335",201511019003260320,"2015-11-01",NA
"243","P60008521","CHRISTIE","C00573055","America Leads","P"," ",0,"P","Rep","$153.67","10/22/2015",2180455.51,"Support","Digital Advertising - Google","The Prosper Group Corporation",1031558,"N","SE.5330",201511019003260288,"2015-11-01",NA
"244","P60008521","CHRISTIE","C00573055","America Leads","P"," ",0,"P","Rep","$170.91","10/22/2015",2179928.24,"Support","Digital Advertising - Google","The Prosper Group Corporation",1031558,"N","SE.5327",201511019003260288,"2015-11-01",NA
"245","P60008521","CHRISTIE","C00573055","America Leads","P"," ",0,"P","Rep","$175.02","10/22/2015",2179757.33,"Support","Digital Advertising - Google","The Prosper Group Corporation",1031558,"N","SE.5326",201511019003260288,"2015-11-01",NA
"246","P60008521","CHRISTIE","C00573055","America Leads","P"," ",0,"P","Rep","$176.02","10/22/2015",2179582.31,"Support","Digital Advertising - Google","The Prosper Group Corporation",1031558,"N","SE.5325",201511019003260288,"2015-11-01",NA
"247","P60008521","CHRISTIE","C00573055","America Leads","P"," ",0,"P","Rep","$181.60","10/22/2015",2179406.29,"Support","Digital Advertising - Google","The Prosper Group Corporation",1031558,"N","SE.5324",201511019003260288,"2015-11-01",NA
"248","P60008521","CHRISTIE","C00573055","America Leads","P"," ",0,"P","Rep","$185.05","10/22/2015",2180113.29,"Support","Digital Advertising - Google","The Prosper Group Corporation",1031558,"N","SE.5328",201511019003260288,"2015-11-01",NA
"249","P60008521","CHRISTIE","C00573055","America Leads","P"," ",0,"P","Rep","$185.52","10/22/2015",2179224.69,"Support","Digital Advertising - Google","The Prosper Group Corporation",1031558,"N","SE.5323",201511019003260288,"2015-11-01",NA
"250","P60008521","CHRISTIE","C00573055","America Leads","P"," ",0,"P","Rep","$188.55","10/22/2015",2180301.84,"Support","Digital Advertising - Google","The Prosper Group Corporation",1031558,"N","SE.5329",201511019003260288,"2015-11-01",NA
"251","P60008521","CHRISTIE","C00573055","America Leads","P"," ",0,"P","Rep","$191.33","10/22/2015",2179039.17,"Support","Digital Advertising - Google","The Prosper Group Corporation",1031558,"N","SE.5322",201511019003260288,"2015-11-01",NA
"252","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$161.12","09/28/2015",2540221.68,"Support","Digital Advertising - Facebook","The Prosper Group Corporation",1031731,"N","SE.5368",201511039003281600,"2015-11-03",NA
"253","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$173.05","09/28/2015",2540619.39,"Support","Digital Advertising - Facebook","The Prosper Group Corporation",1031731,"N","SE.5370",201511039003281600,"2015-11-03",NA
"254","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$224.66","09/28/2015",2540446.34,"Support","Digital Advertising - Facebook","The Prosper Group Corporation",1031731,"N","SE.5369",201511039003281600,"2015-11-03",NA
"255","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$2,825.00","11/03/2015",5344248.36,"Support","Video Production - Shipping","Chatham Light Media LLC",1031731,"N","SE.5357",201511039003281600,"2015-11-03",NA
"256","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$16,665.00","11/03/2015",5341423.36,"Support","Video Production","Chatham Light Media LLC",1031731,"N","SE.5356",201511039003281600,"2015-11-03",NA
"257","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$990,355.00","10/30/2015",5324758.36,"Support","Media Buy - TV/Cable","Pinpoint Media LLC",1031731,"N","SE.5359",201511039003281600,"2015-11-03",NA
"258","P60008521","CHRISTIE","C00573055","America Leads","P"," ",0,"P","Rep","$44.50","09/28/2015",2178998.08,"Support","Digital Advertising - Google","The Prosper Group Corporation",1031731,"N","SE.5373",201511039003281600,"2015-11-03",NA
"259","P60008521","CHRISTIE","C00573055","America Leads","P"," ",0,"P","Rep","$47.53","09/28/2015",2178953.58,"Support","Digital Advertising - Google","The Prosper Group Corporation",1031731,"N","SE.5372",201511039003281600,"2015-11-03",NA
"260","P60008521","CHRISTIE","C00573055","America Leads","P"," ",0,"P","Rep","$51.62","09/28/2015",2179049.7,"Support","Digital Advertising - Google","The Prosper Group Corporation",1031731,"N","SE.5374",201511039003281600,"2015-11-03",NA
"261","P60008521","CHRISTIE","C00573055","America Leads","P"," ",0,"P","Rep","$53.98","09/28/2015",2179103.68,"Support","Digital Advertising - Google","The Prosper Group Corporation",1031731,"N","SE.5375",201511039003281600,"2015-11-03",NA
"262","P60008521","CHRISTIE","C00573055","America Leads","P"," ",0,"P","Rep","$58.21","09/28/2015",2178906.05,"Support","Digital Advertising - Google","The Prosper Group Corporation",1031731,"N","SE.5371",201511039003281600,"2015-11-03",NA
"263","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$13.52"," ",9939.59,"Support","Digital Advertising - Facebook","The Prosper Group Corporation",1026920,"N","SE.5037",201510069002816192,"2015-10-06",NA
"264","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$267.64"," ",9926.07,"Support","Digital Advertising - Facebook","The Prosper Group Corporation",1026920,"N","SE.5036",201510069002816192,"2015-10-06",NA
"265","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$399.72"," ",9658.43,"Support","Digital Advertising - Facebook","The Prosper Group Corporation",1026920,"N","SE.5035",201510069002816192,"2015-10-06",NA
"266","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$490.22"," ",490.22,"Support","Digital Advertising - Facebook","The Prosper Group Corporation",1026920,"N","SE.5023",201510069002816192,"2015-10-06",NA
"267","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$512.59"," ",6280.52,"Support","Digital Advertising - Facebook","The Prosper Group Corporation",1026920,"N","SE.5030",201510069002816192,"2015-10-06",NA
"268","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$514.61"," ",4724.48,"Support","Digital Advertising - Facebook","The Prosper Group Corporation",1026920,"N","SE.5027",201510069002816192,"2015-10-06",NA
"269","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$519.81"," ",5244.29,"Support","Digital Advertising - Facebook","The Prosper Group Corporation",1026920,"N","SE.5028",201510069002816192,"2015-10-06",NA
"270","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$523.64"," ",5767.93,"Support","Digital Advertising - Facebook","The Prosper Group Corporation",1026920,"N","SE.5029",201510069002816192,"2015-10-06",NA
"271","P60008521","CHRISTIE","C00573055","America Leads","P","IA",0,"P","Rep","$547.36","11/18/2015",89672.26,"Support","Digital Advertising - Facebook","The Prosper Group Corporation",1034764,"N","SE.5801",201512049004147520,"2015-12-04",NA
"272","P60008521","CHRISTIE","C00573055","America Leads","P","IA",0,"P","Rep","$587.49","11/18/2015",90259.75,"Support","Digital Advertising - Facebook","The Prosper Group Corporation",1034764,"N","SE.5803",201512049004147520,"2015-12-04",NA
"273","P60008521","CHRISTIE","C00573055","America Leads","P","IA",0,"P","Rep","$617.49","11/18/2015",90877.24,"Support","Digital Advertising - Facebook","The Prosper Group Corporation",1034764,"N","SE.5805",201512049004147520,"2015-12-04",NA
"274","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$54.35"," ",21182.41,"Support","Digital Advertising - Facebook","The Prosper Group Corporation",1034764,"N","SE.5791",201512049004147520,"2015-12-04",NA
"275","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$130.73"," ",22260.43,"Support","Digital Advertising - Twitter","The Prosper Group Corporation",1034764,"N","SE.5817",201512049004147520,"2015-12-04",NA
"276","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$175.86"," ",22129.7,"Support","Digital Advertising - Twitter","The Prosper Group Corporation",1034764,"N","SE.5816",201512049004147520,"2015-12-04",NA
"277","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$178.12"," ",21360.53,"Support","Digital Advertising - Facebook","The Prosper Group Corporation",1034764,"N","SE.5792",201512049004147520,"2015-12-04",NA
"278","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$290.87"," ",21651.4,"Support","Digital Advertising - Facebook","The Prosper Group Corporation",1034764,"N","SE.5793",201512049004147520,"2015-12-04",NA
"279","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$302.44"," ",21953.84,"Support","Digital Advertising - Twitter","The Prosper Group Corporation",1034764,"N","SE.5815",201512049004147520,"2015-12-04",NA
"280","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$547.36","11/18/2015",5942283.29,"Support","Digital Advertising - Facebook","The Prosper Group Corporation",1034764,"N","SE.5800",201512049004147520,"2015-12-04",NA
"281","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$587.49","11/18/2015",5942870.78,"Support","Digital Advertising - Facebook","The Prosper Group Corporation",1034764,"N","SE.5802",201512049004147520,"2015-12-04",NA
"282","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$617.49","11/18/2015",5943488.27,"Support","Digital Advertising - Facebook","The Prosper Group Corporation",1034764,"N","SE.5804",201512049004147520,"2015-12-04",NA
"283","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$16,500.00","12/03/2015",7001278.27,"Support","Video Production","Chatham Light Media LLC",1034764,"N","SE.5787",201512049004147520,"2015-12-04",NA
"284","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$119,630.00","12/02/2015",6984778.27,"Support","Media Buy - Cable","Pinpoint Media LLC",1034764,"N","SE.5785",201512049004147520,"2015-12-04",NA
"285","P60008521","CHRISTIE","C00573055","America Leads","P"," ",0,"P","Rep","$55.38"," ",27903.95,"Support","Digital Advertising - Google","The Prosper Group Corporation",1034764,"N","SE.5810",201512049004147520,"2015-12-04",NA
"286","P60008521","CHRISTIE","C00573055","America Leads","P"," ",0,"P","Rep","$60.73"," ",27848.57,"Support","Digital Advertising - Google","The Prosper Group Corporation",1034764,"N","SE.5809",201512049004147520,"2015-12-04",NA
"287","P60008521","CHRISTIE","C00573055","America Leads","P"," ",0,"P","Rep","$184.93"," ",28088.88,"Support","Digital Advertising - Google","The Prosper Group Corporation",1034764,"N","SE.5811",201512049004147520,"2015-12-04",NA
"288","P60008521","CHRISTIE","C00573055","America Leads","P","IA",0,"P","Rep","$23.42","11/18/2015",80865.89,"Support","Digital Advertising - Twitter","The Prosper Group Corporation",1033998,"N","SE.5538",201511209003543616,"2015-11-20",NA
"289","P60008521","CHRISTIE","C00573055","America Leads","P","IA",0,"P","Rep","$79.84","11/18/2015",80245.52,"Support","Digital Advertising - Facebook","The Prosper Group Corporation",1033998,"N","SE.5520",201511209003543616,"2015-11-20",NA
"290","P60008521","CHRISTIE","C00573055","America Leads","P","IA",0,"P","Rep","$179.26","11/18/2015",81381.15,"Support","Digital Advertising - Twitter","The Prosper Group Corporation",1033998,"N","SE.5542",201511209003543616,"2015-11-20",NA
"291","P60008521","CHRISTIE","C00573055","America Leads","P","IA",0,"P","Rep","$336.00","11/18/2015",81201.89,"Support","Digital Advertising - Twitter","The Prosper Group Corporation",1033998,"N","SE.5540",201511209003543616,"2015-11-20",NA
"292","P60008521","CHRISTIE","C00573055","America Leads","P","IA",0,"P","Rep","$596.95","11/18/2015",80842.47,"Support","Digital Advertising - Facebook","The Prosper Group Corporation",1033998,"N","SE.5522",201511209003543616,"2015-11-20",NA
"293","P60008521","CHRISTIE","C00573055","America Leads","P","IA",0,"P","Rep","$3,300.00","11/20/2015",84681.15,"Support","Video Production - Web Ads","Chatham Light Media LLC",1033998,"N","SE.5514",201511209003543616,"2015-11-20",NA
"294","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$23.42","11/18/2015",5932244.24,"Support","Digital Advertising - Twitter","The Prosper Group Corporation",1033998,"N","SE.5537",201511209003543616,"2015-11-20",NA
"295","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$79.84","11/18/2015",5931623.87,"Support","Digital Advertising - Facebook","The Prosper Group Corporation",1033998,"N","SE.5519",201511209003543616,"2015-11-20",NA
"296","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$100.31","11/10/2015",5471489.03,"Support","Digital Advertising - Facebook","The Prosper Group Corporation",1033998,"N","SE.5524",201511209003543616,"2015-11-20",NA
"297","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$179.26","11/18/2015",5932759.5,"Support","Digital Advertising - Twitter","The Prosper Group Corporation",1033998,"N","SE.5541",201511209003543616,"2015-11-20",NA
"298","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$336.00","11/18/2015",5932580.24,"Support","Digital Advertising - Twitter","The Prosper Group Corporation",1033998,"N","SE.5539",201511209003543616,"2015-11-20",NA
"299","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$596.95","11/18/2015",5932220.82,"Support","Digital Advertising - Facebook","The Prosper Group Corporation",1033998,"N","SE.5521",201511209003543616,"2015-11-20",NA
"300","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$3,300.00","11/20/2015",5952559.5,"Support","Video Production - Web Ads","Chatham Light Media LLC",1033998,"N","SE.5513",201511209003543616,"2015-11-20",NA
"301","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$16,500.00","11/20/2015",5949259.5,"Support","Advertising - Video Production","Chatham Light Media LLC",1033998,"N","SE.5510",201511209003543616,"2015-11-20",NA
"302","P60008521","CHRISTIE","C00573055","America Leads","P"," ",0,"P","Rep","$49.66","11/10/2015",2188024.78,"Support","Digital Advertising - Google","The Prosper Group Corporation",1033998,"N","SE.5530",201511209003543616,"2015-11-20",NA
"303","P60008521","CHRISTIE","C00573055","America Leads","P"," ",0,"P","Rep","$49.99","11/10/2015",2187924.6,"Support","Digital Advertising - Google","The Prosper Group Corporation",1033998,"N","SE.5528",201511209003543616,"2015-11-20",NA
"304","P60008521","CHRISTIE","C00573055","America Leads","P"," ",0,"P","Rep","$50.52","11/10/2015",2187975.12,"Support","Digital Advertising - Google","The Prosper Group Corporation",1033998,"N","SE.5529",201511209003543616,"2015-11-20",NA
"305","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$61.07","11/02/2015",5331801.14,"Support","Digital Advertising - Facebook","The Prosper Group Corporation",1032511,"N","SE.5475",201511139003337376,"2015-11-13",NA
"306","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$130.42","11/10/2015",5470836.47,"Support","Digital Advertising - Facebook","The Prosper Group Corporation",1032511,"N","SE.5425",201511139003337376,"2015-11-13",NA
"307","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$154.00","10/22/2015",4323490.99,"Support","Digital Advertising - Facebook","The Prosper Group Corporation",1032511,"N","SE.5419",201511139003337344,"2015-11-13",NA
"308","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$175.00","11/11/2015",5474861.47,"Support","Radio Advertising - Shipping","Chatham Light Media LLC",1032511,"N","SE.5400",201511139003337344,"2015-11-13",NA
"309","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$214.91","11/10/2015",5470706.05,"Support","Digital Advertising - Facebook","The Prosper Group Corporation",1032511,"N","SE.5424",201511139003337376,"2015-11-13",NA
"310","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$224.16","10/22/2015",4323715.15,"Support","Digital Advertising - Facebook","The Prosper Group Corporation",1032511,"N","SE.5420",201511139003337344,"2015-11-13",NA
"311","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$230.52","10/22/2015",4322133.7,"Support","Digital Advertising - Facebook","The Prosper Group Corporation",1032511,"N","SE.5413",201511139003337344,"2015-11-13",NA
"312","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$594.33","10/22/2015",4323336.99,"Support","Digital Advertising - Facebook","The Prosper Group Corporation",1032511,"N","SE.5418",201511139003337344,"2015-11-13",NA
"313","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$608.96","10/22/2015",4322742.66,"Support","Digital Advertising - Facebook","The Prosper Group Corporation",1032511,"N","SE.5414",201511139003337344,"2015-11-13",NA
"314","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$978.40","11/02/2015",5327548.73,"Support","Digital Advertising - Facebook","The Prosper Group Corporation",1032511,"N","SE.5470",201511139003337376,"2015-11-13",NA
"315","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$1,021.73","11/02/2015",5329611.02,"Support","Digital Advertising - Facebook","The Prosper Group Corporation",1032511,"N","SE.5472",201511139003337376,"2015-11-13",NA
"316","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$1,040.56","11/02/2015",5328589.29,"Support","Digital Advertising - Facebook","The Prosper Group Corporation",1032511,"N","SE.5471",201511139003337376,"2015-11-13",NA
"317","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$1,051.73","11/02/2015",5330662.75,"Support","Digital Advertising - Facebook","The Prosper Group Corporation",1032511,"N","SE.5473",201511139003337376,"2015-11-13",NA
"318","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$1,077.32","11/02/2015",5331740.07,"Support","Digital Advertising - Facebook","The Prosper Group Corporation",1032511,"N","SE.5474",201511139003337376,"2015-11-13",NA
"319","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$3,850.00","11/11/2015",5474686.47,"Support","Radio Advertising - Production","Chatham Light Media LLC",1032511,"N","SE.5397",201511139003337344,"2015-11-13",NA
"320","P60008521","CHRISTIE","C00573055","America Leads","P","NH",0,"P","Rep","$119,200.00","11/06/2015",5470491.14,"Support","Radio Advertising","Pinpoint Media LLC",1032511,"N","SE.5398",201511139003337344,"2015-11-13",NA
"321","P60008521","CHRISTIE","C00573055","America Leads","P"," ",0,"P","Rep","$51.00","10/22/2015",2180762.35,"Support","Digital Advertising - Google","The Prosper Group Corporation",1032511,"N","SE.5440",201511139003337344,"2015-11-13",NA
"322","P60008521","CHRISTIE","C00573055","America Leads","P"," ",0,"P","Rep","$52.84","10/22/2015",2180815.19,"Support","Digital Advertising - Google","The Prosper Group Corporation",1032511,"N","SE.5441",201511139003337344,"2015-11-13",NA
"323","P60008521","CHRISTIE","C00573055","America Leads","P"," ",0,"P","Rep","$88.24","11/02/2015",2185391.38,"Support","Digital Advertising - Twitter","The Prosper Group Corporation",1032511,"N","SE.5452",201511139003337376,"2015-11-13",NA
"324","P60008521","CHRISTIE","C00573055","America Leads","P"," ",0,"P","Rep","$88.24","11/02/2015",2185479.62,"Support","Digital Advertising - Twitter","The Prosper Group Corporation",1032511,"N","SE.5453",201511139003337376,"2015-11-13",NA
"325","P60008521","CHRISTIE","C00573055","America Leads","P"," ",0,"P","Rep","$88.24","11/02/2015",2185567.86,"Support","Digital Advertising - Twitter","The Prosper Group Corporation",1032511,"N","SE.5454",201511139003337376,"2015-11-13",NA
"326","P60008521","CHRISTIE","C00573055","America Leads","P"," ",0,"P","Rep","$88.24","11/02/2015",2185656.1,"Support","Digital Advertising - Twitter","The Prosper Group Corporation",1032511,"N","SE.5455",201511139003337376,"2015-11-13",NA
"327","P60008521","CHRISTIE","C00573055","America Leads","P"," ",0,"P","Rep","$88.24","11/02/2015",2185744.34,"Support","Digital Advertising - Twitter","The Prosper Group Corporation",1032511,"N","SE.5456",201511139003337376,"2015-11-13",NA
"328","P60008521","CHRISTIE","C00573055","America Leads","P"," ",0,"P","Rep","$88.24","11/02/2015",2185832.58,"Support","Digital Advertising - Twitter","The Prosper Group Corporation",1032511,"N","SE.5457",201511139003337376,"2015-11-13",NA
"329","P60008521","CHRISTIE","C00573055","America Leads","P"," ",0,"P","Rep","$204.19","11/10/2015",2186447.79,"Support","Digital Advertising - Twitter","The Prosper Group Corporation",1032511,"N","SE.5463",201511139003337376,"2015-11-13",NA
"330","P60008521","CHRISTIE","C00573055","America Leads","P"," ",0,"P","Rep","$205.36","11/10/2015",2186243.6,"Support","Digital Advertising - Twitter","The Prosper Group Corporation",1032511,"N","SE.5462",201511139003337376,"2015-11-13",NA
